program_name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Gene %	Lead_genes	tag_before	tag_after
14	EFO_0007629	0.7579386602400253	1.121942617870082	0.023	0.1582805218823215	0.999	14.79	CDH1;ATP2B4;RASGRP1;ABCG2;AUTS2;TBL1X;DGKB;PDE3A;LPP;TRPS1;CDC14A;FOXN3;TOM1L2;ARHGAP42;PTEN;ATP11A;GAB2;ELF1;TLE1;CMIP;L3MBTL3;TCF7L2	22	82
14	EFO_0009718	0.778123950387943	1.1458696901161507	0.006	0.15834107531192515	0.996	11.36	COL11A1;SMAD6;FAM13A;ADGRG6;EPC1;WWOX;PDE3A;SOX5;ISL1;ERC2;SORL1;SEMA3A;FBN3;FRY;UST;CERS6;PLEKHA6	17	74
14	EFO_0004345	0.8214614393521075	1.1534079832339132	0.085	0.158579232633123	0.991	17.9	ADAMTS3;HMGA2;INTS6;COL6A1;RNLS;FGF9	6	18
14	EFO_0009552	0.7991596342776505	1.1466999379174496	0.039	0.15861683981574987	0.996	11.58	ZBTB20;PRKCA;FOXP1;SOX5;SMAD3;ISL1;BACH1;CTBP2;ATP1B1	9	31
14	EFO_0006527	0.8017893158217758	1.198663704624064	0.0	0.15868895586198037	0.856	10.86	NOL4;LRRTM4;SNTG1;SEMA6D;ST6GALNAC3;IKZF2;HS6ST3;CDH1;ROBO2;LRRC4C;AUTS2;FAT3;DNAJC1;KCNJ3;PCDH7;REV3L;FOXP1;FHIT;MED12L;NAALADL2;FBXL17;ZNF521;PTPRF;FOXO3;CPNE8;PCDH9;IMMP2L;SOX5;AKT3;ZBTB16;ZEB2;FAM168A;CSF1;VTI1A;FOXN3;DPYD;ISL1;XYLT1;TOM1L2;BCL11B;PXDNL;ERC2;SORL1;WDR27;NRXN3;ZNF423;EPHB1;UNC79;FOXP2;MAP2K5;CNTNAP4;ZSWIM6;GALNTL6;HS3ST5;NPAS3;RANBP17;SORCS3;NTM;GAB2;EFNA5;MDFIC	61	169
14	EFO_0003888, MONDO_0005090	0.8628703748978064	1.201061247321512	0.037	0.15873478961580686	0.844	5.98	SEMA6D;IMMP2L;DPYD	3	16
14	EFO_0005208	0.7809386552412411	1.1473836185529265	0.012	0.1594328352355814	0.996	19.13	SLC8A1;DCDC2;ARL15;PRRX1;EPB41L3;IRS1;FOXO3;SMAD3;CDC14A;SDCCAG8;SORL1;GLI2;C9;GAB2;KCNMA1;PITPNC1;L3MBTL3;MSRA;MLLT3;DACH1;MPPED2;SETBP1;STRA6;TGFBR2;PLCB1;ACVR2A;SLC6A13;RNF152	28	71
14	EFO_0008111	0.8341042522393336	1.1595356893679734	0.099	0.1599758266424933	0.986	10.57	CNTN5;FHIT;ZEB2;RANBP17;EFNA5	5	15
14	EFO_0008328	0.8124992695983679	1.2061119047930926	0.0	0.1600783916860211	0.815	5.71	DTNA;NOL4;SEMA6A;LRRTM4;KAZN;SEMA6D;ROBO2;LRFN5;ADGRL2;AUTS2;RIMS1;TANC2;UNC5B;PTPRD;CNTN5;ETV1;GPC6;ANK2;FSIP2;FOXP1;MED12L;PCGF5;ZNF521;CAMK2D;BTBD9;ACYP2;TRPS1;SOX5;ZBTB16;HDAC4;SLC10A7	31	109
14	EFO_0004995	0.7711257765255215	1.1184862950617225	0.061	0.1604630105992504	0.999	4.27	SMAD6;HS6ST3;ADGRG6;GLI3;IRS1;PDE3A;FOXO3;HMGA2;SCMH1;TRPS1	10	46
14	EFO_0004628	0.7553136276573414	1.1165922649231557	0.009	0.16101211547324365	0.999	19.76	GSE1;ARL15;DGKB;PRKCA;KLF12;FOXO3;BTBD9;CPNE8;HMGA2;SKIDA1;TRPS1;AKT3;ANK3;DPYD;XYLT1;LEPR;GLI2;NRXN3;GAB2;COL1A2;CUX2;TBX3;CMIP;L3MBTL3;FNDC3A;DTNB;TCF7L2;FOXO1;LAMA2;DCBLD2;LRCH1;STXBP5;WLS;KIZ;TRPM3;INSR	36	95
14	EFO_0004875	0.7634623263928824	1.1478195529386475	0.0	0.16116147854567472	0.996	14.03	NOL4;SEMA6D;ROBO2;RORA;LRRC4C;DLG2;AUTS2;ZNF385D;GULP1;CNTN5;ALCAM;FAT3;ZFPM2;SYT1;KCNJ3;DGKB;ETV1;GLI3;CRTAC1;PRKCA;THSD7A;WWOX;PCDH7;FOXP1;FBXL17;ZNF521;SPATS2L;FOXO3;PCDH9;HMGA2;SCMH1;MAGI1;ROBO1;ZEB2;APBA1;KAT2B;PLXDC2;PRKN;FOXN3;DPYD;CTNNA3;NOVA1;BCL11B;DPH6;CDH7;KDM4C;GRIN3A;LSAMP;ZNF423;TENM4;UNC79;RGS6;FOXP2;LARGE1;CNTNAP4;ZSWIM6;EHBP1;HS3ST5;RANBP17;AGAP1;TLE4;SORCS3;NTM;EFNA5;ZNF608;SATB2;MDFIC;CDH2;HABP4;GRIK4;NEDD4L;BMP2K;SLC16A7;EXT1;L3MBTL3;MBNL2;MSRA	77	271
14	EFO_0004838	0.7847368531786099	1.1536782777210972	0.007	0.16125147937137035	0.991	14.91	PRKG1;RORA;MBOAT2;ZFPM2;ATP2B1;MAP4K3;ZFPM1;USP50;SGK1;MAP1A;CAMKMT;ABCC6;CMIP;L3MBTL3;PNPLA7;VWA8	16	69
14	EFO_0004614	0.7593631397222781	1.1176752068004139	0.028	0.16137104568570035	0.999	16.62	BMPR1A;ARL15;ABCA1;PDE3A;LPP;TRPS1;CSF1;LEPR;GLI2;MGAT5;TRIM2;BACH1;CCDC92;BANP;TMPRSS11E;MAP3K5;CMIP;LDLR;L3MBTL3;FNDC3A;GTF2A1L;FOXO1;CCND3;HMGA1;ERLIN1	25	75
14	EFO_0004784	0.7635161877206631	1.1488051732244746	0.0	0.16169536099469925	0.995	12.51	SSBP2;PRKD1;RIMS2;SEMA6D;ROBO2;ZNF516;RORA;PRTG;DLG2;AUTS2;RIMS1;ZNF385D;GULP1;FAT3;PHF21A;SYT1;XKR4;KCNJ3;ETV1;CRTAC1;THSD7A;WWOX;PCDH7;FOXP1;NXPH2;FHIT;NAALADL2;FBXL17;ZNF521;PTPRF;PCDH9;SCMH1;SOX5;MAGI1;ROBO1;ZBTB16;ZEB2;APBA1;PRKN;HDAC4;FOXN3;DPYD;CTNNA3;NOVA1;BCL11B;KNDC1;CDH7;WDR27;LSAMP;ZNF423;TENM4;RGS6;FOXP2;LARGE1;ZSWIM6;CADM1;CAMKMT;NPAS3;TLE4;SORCS3;NTM;EFNA5;SATB2;MDFIC;CDH2;DENND1A;CNTN3;GRIK4;SLC16A7;KCNT2;DAB1	71	252
14	EFO_0004703	0.7550179886942868	1.115874859123939	0.021	0.16171727311839174	0.999	15.32	NOL4;PRKD1;SEMA6D;PTPRD;PHF21A;ZBTB20;FHIT;KLF12;FOXO3;RBMS3;SOX5;AKT3;DPYD;KDM4C;LEPR;KCTD8;UNC79;CADM1;PAN3;GAB2;CTBP2;FNDC3A;MBNL2;NREP;MACROD2;OLFM3	26	80
14	EFO_0004462	0.7586614321699645	1.1169828880031611	0.026	0.16179718330255966	0.999	16.8	SLC8A1;SIPA1L1;NCKAP5;PRRX1;ELMO1;ZFPM2;DGKB;PRKCA;FOXP1;PDE3A;CAMK2D;SOX5;ZFPM1;RBPMS;ZEB2;FGFR2;TTN;SMYD3;SEMA3A;FERMT2;ZNF608;NR3C1;FAT1;TBX3;RCAN2;ARHGAP24;NREP;MPPED2;ALPK3;LRCH1	30	81
14	EFO_0007789	0.7592042929349285	1.1185375972218552	0.033	0.16203481989131396	0.999	13.63	GSE1;RORA;PBX1;GRIK2;ABCA1;ADAMTS6;LPP;XKR6;MMP16;TSHZ2;ZNF423;CCDC92;ADAMTS10;CMIP;L3MBTL3	15	67
14	EFO_0004340	0.7753260285932742	1.1601459896588904	0.0	0.16226464656121906	0.986	16.03	RALYL;SSBP2;PRKD1;LRP1B;SEMA6D;HS6ST3;ROBO2;RORA;ADGRL2;ABCG2;SDK2;ALCAM;ADGRG6;ZFPM2;CRTAC1;PCDH7;FHIT;FBXL17;XKR6;FOXO3;BTBD9;PCDH9;TRPS1;SOX5;ROBO1;AKT3;MMP16;PRKN;SLC10A7;DPYD;NLK;BCL11B;DPH6;CDH7;KDM4C;ERC2;NRXN3;LSAMP;UNC79;ZSWIM6;CADM1;LINGO2;GALNTL6;BACH1;EHBP1;CAMKMT;RANBP17;AGAP1;CTNNA2;CCDC92;TLE4;NTM;UNC5C;CCDC57;PARD3B;KCNMA1;ADK;TLE1;TRIM66;ZCCHC7;SSH2;EXT1;L3MBTL3;RCAN2;TNRC6C;GTF2A1L;TCF7L2;MACROD2;PAX2;MPPED2;SMG6;SETBP1	72	195
14	EFO_0007824	0.7631422532830698	1.114713101278195	0.046	0.16329316476909575	0.999	9.83	FGF10;GSE1;LGR4;RORA;EPC1;ZNF521;RAD51B;ZEB2;KAT2B;CHN2;GLI2;ZNF423;TLE4	13	58
14	EFO_0004339	0.7446940409899713	1.1140665552971856	0.003	0.16355820156488715	0.999	17.04	PRKG1;COL11A1;SLC8A1;SEMA6D;NCKAP5;PRRX1;ADAMTS3;PRICKLE1;AUTS2;ADGRG6;ADAMTS6;CA8;ETV1;WWOX;FOXP1;PCGF5;ZNF521;RBMS3;NEK7;HMGA2;TRPS1;RAD51B;PTPRG;RBPMS;SMAD3;GHR;PELI1;DISP1;ISL1;GLI2;ZNF423;LATS2;FOXP2;DIS3L2;NEDD4;C9;COL6A1;MGMT;NPAS3;AGAP1;ADAMTS10;UBE3D;GAB2;UST;ZNF608;SATB2;NR3C1;TBX3;SLC16A7;LARP7;GPR20;L3MBTL3;FGGY;PTPRM;GPC5;NREP;TCF7L2;ZHX2;MPPED2;HMGA1;INSIG2;PLCB1;LPAR1	63	206
14	EFO_0004980	0.7633409825935911	1.148811788778516	0.0	0.1650431808242889	0.995	15.89	PRKG1;SLC8A1;SMAD6;SEMA6D;IKZF2;SHROOM3;DIO2;HS6ST3;ARL15;ATP2B4;WNT5A;AUTS2;GULP1;ADGRG6;ZBTB20;GLI3;PRKCA;WWOX;FOXP1;PTPN13;PDE3A;PCGF5;ZNF521;VCAN;SPATS2L;BAMBI;FOXO3;HMGA2;SCMH1;TRPS1;RAD51B;KCNMB4;SOX5;HMCN1;PTPRG;RBPMS;SMAD3;ADGRD1;MMP16;SDC2;STPG4;ANK3;DPYD;SDCCAG8;CRADD;KDM4C;USP53;ARHGAP42;GLI2;LATS2;FOXP2;DIS3L2;TGFBR3;ZSWIM6;NEDD4;PTPRU;SGK1;ARHGAP32;CCDC92;ATRN;FER1L5;COL1A2;RDH10;ZNF608;TBX3;RYR1;SUPT3H;TLE1;LARP7;SSH2;CMIP;L3MBTL3;GPC5;ARHGAP24;EPB41L2;JPH2;FOXO1;CCND3;ZHX2;MPPED2;SMG6;LAMA2;HMGA1	83	300
14	EFO_0004570	0.7795349297222134	1.1129705284005336	0.109	0.16530763903282392	0.999	14.77	ATP2B4;RORA;ZBTB20;HMGA2;ARHGAP42;GLI2;TBX3;NREP	8	27
14	EFO_0004337, EFO_0004784	0.8105965591668713	1.149069596889901	0.074	0.16770366622531963	0.995	14.31	SEMA6D;KCNJ3;FOXP1;FOXO3;APBA1;SORCS3;HABP4;GPC5	8	24
14	MONDO_0004979	0.7640744205930949	1.1110338626817937	0.086	0.16812154239947152	0.999	4.88	RORA;FOXP1;LPP;MAP3K8;RAD51B;SMAD3	6	44
14	EFO_0004530	0.7595574962438638	1.1114146819189556	0.059	0.16852679864267125	0.999	15.21	SHROOM3;ABCA1;ZFPM2;CRTAC1;PDE3A;VCAN;HMGA2;TRPS1;MARK1;GLI2;BANP;GAB2;ALDH1A2;CMIP;L3MBTL3;ADGRV1	16	58
14	EFO_0004464	0.7633930427880439	1.1497020750829863	0.0	0.16917546511196552	0.995	17.21	COL11A1;PKNOX2;FGF10;KAZN;SHROOM3;ROBO2;ZNF516;RORA;NCKAP5;ADAMTS3;ELMO1;PRTG;GRIP1;AUTS2;TANC2;FAM13A;ROR1;SDK2;ALCAM;FAT3;ADAMTS6;SUMF1;ZBTB20;GLI3;WWOX;IRS1;PCDH7;FOXP1;FBXL17;VCAN;FOXO3;HMGA2;TRPS1;RAD51B;SOX5;MAGI1;ROBO1;AKT3;ZBTB16;PLXDC2;APBB2;ANGPT1;CHN2;ANK3;FGFR2;DPYD;NOVA1;TBC1D22A;BCL11B;SLC9A9;KDM2B;SEMA3A;ZNF423;ACBD6;EPHB1;FOXP2;MGMT;AGAP1;TLE4;GAB2;CTBP2;CADPS;VCL;EFNA5;RDH10;ALDH1A2;ZNF608;DENND1A;PLEKHA6;SEMA3C;LYPD6B;ADGRA2;BBS9;DAB1;SVEP1;KIF25;DAPK1;EZR;TTC28;EXT1;L3MBTL3;PTPRM;MLLT3;EXOC6;RNLS;EPB41L2;TCF7L2;MACROD2;ADGRV1;COL26A1;SMG6;LAMA2;INSIG2;FBXO34;LRCH1;CCDC33;LPAR1;ME1	98	301
14	MONDO_0004892	0.7583237339539711	1.109388627289113	0.047	0.1720609844817361	0.999	15.8	LRFN5;LRRC4C;GPC6;CD55;KLF12;PCGF5;ANK3;ZMAT4;NTM;CTBP2;CDH2;KCNMA1;NT5DC1;KIRREL1;TCF7L2;LAMA2	16	63
14	EFO_0008006	0.7856033223902333	1.108499636788011	0.152	0.173393747631072	0.999	8.9	ARL15;ZBTB20;HMGA2;TRPS1;ZEB2;TIPARP	6	21
14	EFO_0007006	0.7573990600587622	1.1067890001611658	0.066	0.17725405336844188	0.999	17.26	PRKD1;LRFN5;GPC6;FHIT;RBMS3;PCDH9;SOX5;LNPK;LSAMP;SCAI;LARGE1;SORCS3;GRIK3;CYP7B1;MSRA;SGIP1;GRM8	17	54
14	EFO_0004509	0.7436095599640048	1.1058901018909586	0.015	0.17879010181462499	0.999	17.08	SMAD6;SHROOM3;ATP2B4;RORA;CXCL12;ABCA1;ADGRG6;ZFPM2;WWOX;PCGF5;MAP4K3;TRPS1;RAD51B;SOX5;ZEB2;BCL11B;AHCYL2;ABCC6;ALDH1A2;NR3C1;PDE9A;ADGRA2;TBX3;BMP2K;SMAD1;L3MBTL3;RNLS;NREP;MPPED2;EDNRA;EPB41L5	31	122
14	EFO_0007985	0.7372948308687831	1.1043498035512092	0.008	0.1804827878808651	1.0	16.97	SSBP2;GSE1;ATP2B4;ZFPM2;FUT8;ZBTB20;ETV1;WWOX;IRS1;HMGA2;RAD51B;ZFPM1;RBPMS;ZBTB16;CSF1;ARHGAP42;SLC5A3;STAG1;ATP11A;ZSWIM6;PAN3;PHLPP1;TESK2;PANK1;GATA2;GAB2;ELF1;PLEKHA6;HABP4;TBX3;TSPOAP1;QPRT;DACH1;EPB41L2;NREP;JPH2;FOXO1;SMG6;PLSCR4;EDNRA;PLCB1	41	176
14	EFO_0004340, EFO_0008002	0.7904644021045922	1.1047782603929157	0.165	0.18072546755562197	1.0	14.79	FHIT;FBXL17;FOXO3;PRKN;NRXN3;LINGO2;TRIM66;TCF7L2	8	18
14	EFO_0004533	0.7553722735725104	1.1034766420784952	0.061	0.18176802273672577	1.0	8.81	ST3GAL6;ZBTB20;SLC1A3;KLF12;ZFPM1;RBPMS;GLI2;MGAT5;TRIM2;RGS6;SERPING1	11	60
14	EFO_0007876	0.7492816929933479	1.1018609987065242	0.053	0.18368058422554334	1.0	9.56	LRRTM4;HS6ST3;RASGRP1;TANC2;CNTN5;PCDH15;FOXP1;MED12L;BTBD9;PCDH9;HMGA2;TRPS1;ISL1;SORL1;FOXP2;NPAS3;AGAP1	17	72
14	EFO_0005763	0.7424191797483898	1.1021422806857464	0.031	0.18445539595504273	1.0	16.8	TRPM7;SHROOM3;ARL15;ATP2B1;SPATS2L;XKR6;FOXO3;HMGA2;RALGAPA1;PLXDC2;NBEAL1;ARHGAP42;NEBL;PODXL;LDAH;ATG7;ENPEP;SERPING1;COL6A1;ADK;ATP1B1;TBX3;SVEP1;FGGY;SMG6;MYH6;PRDM6;LRCH1	28	103
14	EFO_0009928	0.7703083488279177	1.101196148181262	0.144	0.18453805664605766	1.0	19.76	ATP2B1;RGL3;ZEB2;ARHGAP42;ENPEP;TBX3;CMIP;JPH2;PLCB1;FGF9;INSR	11	26
14	EFO_0007991	0.7365273780010597	1.0978360731966765	0.026	0.1949567435489325	1.0	17.04	IKZF2;HPGD;RORA;ELMO1;RASGRP1;MBD5;CXCL12;ST3GAL6;FOXP1;KLF12;ZFPM1;SMAD3;ZEB2;TPD52;CRADD;LEPR;MGAT5;PTEN;ELF1;NEDD4L;CMIP;L3MBTL3;LYST;FOXO1;CCND3;ATXN7L1;FBXO34;FBXW7;LPAR1	29	126
14	EFO_0004468	0.7601988130153552	1.0934696321288238	0.157	0.20092492027096934	1.0	5.85	SGSM1;LPP;SOX5;CDC14A;FOXN3	5	30
14	EFO_0006812	0.7631546306573164	1.0957127388835055	0.134	0.20132327557395677	1.0	4.81	ELMO1;RASGRP1;LPP;RAD51B;BAZ2B	5	30
14	EFO_0004736	0.7467517052642416	1.0937416985840043	0.09	0.20167426401570906	1.0	18.8	SHROOM3;RORA;ABCA1;CSF1;MGAT5;RGS6;C9;BACH1;TLE4;GAB2;ALDH1A2;TCF7L1;CLOCK;L3MBTL3;FAM227B;FGF9;C1GALT1	17	57
14	MONDO_0005301	0.7501349878306142	1.0942060004489285	0.109	0.20168880687776555	1.0	12.2	ELMO1;WWOX;FOXP1;LPP;TGFBR3;AHI1	6	48
14	EFO_0010638	0.7817438901472612	1.095070763141615	0.204	0.20206380069899155	1.0	4.88	RORA;LPP;RAD51B;SMAD3	4	16
14	EFO_0006930	0.7503708489151149	1.0942864855640684	0.088	0.20311589853632975	1.0	11.15	FAT3;STON1;KLF12;FOXO3;HMGA2;SLC44A5;ISL1;SEMA3A;EFNA5;ALDH1A2;PRKCZ	11	48
14	EFO_0009931	0.7467177246057723	1.0918168363174774	0.093	0.2053408669120118	1.0	19.76	AUTS2;ATP2B1;RGL3;TRPS1;ARHGAP42;CNNM2;ATG7;ENPEP;TBX3;SVEP1;CMIP;JPH2;RNF43;PRDM6;PLCB1;FBN2;FGF9;C1GALT1;INSR	19	54
14	EFO_0007878, EFO_0009458	0.7780544384575068	1.0877359875012473	0.22	0.20866591436618684	1.0	9.8	SEMA6D;AUTS2;PCDH15;SORL1;GALNT7	5	17
14	EFO_0004847, HP_0000545	0.7589905655580714	1.0872581903559306	0.163	0.2087241371225628	1.0	15.8	LRFN5;LRRC4C;ZMAT4;NTM;KCNMA1;RNLS;TCF7L2;LAMA2	8	30
14	EFO_0004631	0.7794919991681404	1.0900453903774312	0.224	0.20995990943097853	1.0	10.7	ABCA1;TRPS1;SOX5;CUX2;ALDH1A2	5	17
14	EFO_0004190	0.7530900103827406	1.0877690112551592	0.147	0.21021967055631463	1.0	12.6	ABCA1;ALCAM;THSD7A;LPP;ANGPT1;SEMA3C;SVEP1	7	36
14	EFO_0004832	0.7511090861335192	1.0884792423339882	0.138	0.21078062229176717	1.0	10.93	NCKAP5;ADGRL2;TANC2;ZNF385D;FOXP1;ZEB2;KAT2B;ABI3BP;ELP4;CDH2	10	40
14	EFO_0006525	0.778046014197898	1.0889159298961895	0.225	0.21093581948852513	1.0	3.6	SEMA6D;FOXP1;FBXL17	3	17
14	EFO_0010700	0.7280374108097223	1.0893108769522892	0.015	0.21133527218904147	1.0	17.63	IKZF2;CDH1;ARL15;ATP2B4;ABCA1;ATP2B1;FAXDC2;ZBTB20;SLC1A3;ASH1L;IRS1;FOXP1;FOXO3;TRPS1;RAD51B;ZFPM1;ZEB2;APBA1;KAT2B;ANGPT1;BMPR2;CRADD;ARHGAP42;CNNM2;GLI2;ATP11A;SPIDR;GAB2;ALDH1A2;FAT1;MAP3K5;BMP2K;TLE1;L3MBTL3;DTNB;RNLS;SLC25A21;TCF7L2;VWA8;CCND3;ZHX2;SMG6;SETBP1;IL6ST;FBXO34;LRCH1;PLCB1;NUDT4;EML6	49	173
14	HP_0000964	0.7452302990460004	1.08789961645202	0.11	0.2113596626567097	1.0	15.78	IKZF2;RORA;RAD51B;SMAD3;ISL1;TLE4;AHI1;TMEM232;FOXO1;SMG6	10	50
14	EFO_0009930	0.7479187979704016	1.0856651065123464	0.127	0.21323817678598944	1.0	19.76	ARL15;ATP2B1;PDE3A;RGL3;ARHGAP42;ENPEP;FAT1;TBX3;SVEP1;CMIP;JPH2;PLCB1;FBN2;FGF9;INSR	15	44
14	EFO_0004319	0.7632266896487537	1.0837763883810823	0.185	0.21738183929004115	1.0	7.96	SEMA6D;FOXP1;PTPRF;XYLT1;SCAI	5	24
14	EFO_0007800	0.7369997067459939	1.0839586790808546	0.087	0.218455129175497	1.0	16.03	ATP2B4;RORA;AUTS2;ALCAM;CRTAC1;FOXP1;FHIT;PDE3A;FBXL17;TRPS1;DPYD;NRXN3;UNC79;LINGO2;RANBP17;CCDC92;NTM;PARD3B;TRIM66;SSH2;TCF7L2;SETBP1	22	75
14	EFO_0006340	0.7384909144908757	1.082587211898925	0.088	0.21883406872070893	1.0	22.64	SMAD6;SNTG1;AUTS2;ATP2B1;PRKCA;PDE3A;RGL3;ROBO1;HDAC4;ARHGAP42;PODXL;ZNF423;RGS6;ENPEP;TBX3;CMIP;ARHGAP24;JPH2;SMG6;SETBP1;SGIP1;PRDM6;HLCS;FBN2;INSR;SLCO6A1;EFR3B;MAPK4;PTPRJ;PDE10A	30	74
14	EFO_0006336	0.7315658027106782	1.0821041773570041	0.074	0.21917625321555628	1.0	18.8	SLC8A1;LGR4;ADAMTS3;TANC2;ATP2B1;BCAS3;IRS1;RGL3;SOX5;ZEB2;DOCK4;ARHGAP42;PIEZO2;ATG7;ENPEP;MAP1A;GAB2;TBX3;SVEP1;GPR20;ADAP2;MPPED2;SMG6;PRDM6;PLCB1;STXBP5;C1GALT1	27	97
14	EFO_0007993	0.726538559577661	1.0812162865795656	0.042	0.21950201377994294	1.0	16.97	SLC8A1;ELMO1;AUTS2;LCP1;GRHL2;IRS1;FOXP1;KLF12;GPRIN3;RBPMS;ZBTB16;SMAD3;ZEB2;BCL11B;ARHGAP42;LEPR;PLAGL1;TLE4;GATA2;ZCWPW2;ELF1;NR3C1;AHI1;CMIP;TTC28;EXOC6;LYST;DACH1;ADAM19;NARS2;SETBP1;LRCH1;PLCB1	33	123
14	EFO_0004346, EFO_0004840	0.7615756796879182	1.0827691597072724	0.195	0.21981740128879096	1.0	17.04	ALCAM;VCAN;SEMA3A;DAB1;COL26A1;FANCC;LPAR1	7	24
14	EFO_0007990	0.7267902298301688	1.081279295892651	0.053	0.2208666879540248	1.0	17.04	SLC8A1;ZNF516;ELMO1;IRS1;FOXP1;KLF12;HMGA2;RBPMS;BAZ2B;ZBTB16;ARHGAP42;LEPR;PLAGL1;TLE4;ZCWPW2;ELF1;NR3C1;PLEKHA6;AHI1;CMIP;CLOCK;TMCO3;EXOC6;LYST;ADAM19;NARS2;SETBP1;LRCH1;PLCB1;LPAR1	30	114
14	EFO_0003923	0.7558036387235411	1.0777458601172856	0.219	0.2322836125237982	1.0	15.78	SLC8A1;SMAD9;CSF1;TOM1L2;TSPAN12;TCF7L1;CCDC34;SMG6	8	26
14	EFO_0003924	0.7414731654643951	1.0750985842718326	0.163	0.24234781160971255	1.0	15.74	LGR4;FRAS1;ETV1;RAD51B;SGK1;GAB2;EZR;ARHGAP24;ADGRV1;CCDC34;ATXN7L1	11	43
14	EFO_0004611	0.7417460407096521	1.074137808703915	0.158	0.24313991180081296	1.0	16.66	ABCA1;TRPS1;ZFPM1;GLI2;ALDH1A2;TMPRSS11E;HMGCR;LDLR;L3MBTL3;INSIG2;FAM227B	11	44
14	EFO_0004351	0.7495283971472148	1.071296195345983	0.207	0.2435401653479263	1.0	18.93	PDE3A;FBXL17;SOX5;CDH2;MYH6;SGIP1;GAREM1	7	27
14	EFO_0007994	0.7440880295611109	1.073470701831288	0.187	0.24418929062843361	1.0	17.7	IKZF2;ELMO1;ZFPM1;SMAD3;PLAGL1;TRERF1;LYST;FOXO1;LPAR1;ACVR2A	10	36
14	EFO_0004627	0.7208476495552851	1.074290334479593	0.042	0.2442723140231046	1.0	22.64	LGR4;AUTS2;ST3GAL6;DGKB;PTPN13;PDE3A;KLF12;PTPRF;FOXO3;HMGA2;SKIDA1;TRPS1;SOX5;ZFPM1;AKT3;SMAD3;CDC14A;ANK3;DPYD;IFT43;SLC4A4;CRADD;LEPR;GLI2;NRXN3;PTEN;UNC79;FOXP2;ATG7;MAP1A;GAB2;CUX2;TMPRSS11E;GLDC;TBX3;CMIP;L3MBTL3;TTC3;MPPED2;LAMA2;SETBP1;LRCH1;ACVR2A;STXBP5;WLS;CPEB2;TRPM3;INSR;FAM184A;PDIK1L;XPC;DOCK9;MAP3K4;PTPRJ;PDE10A	55	150
14	EFO_0004518, EFO_0005208	0.7716743080882704	1.071360530239287	0.271	0.24491196912102148	1.0	1.6	SHROOM3;ARL15;MBD5	3	15
14	EFO_0004528	0.7433303034443831	1.0728444693351111	0.202	0.245323679247385	1.0	17.17	CDH1;ATP2B4;IRS1;ZEB2;ARHGAP42;SLC35D2;PLCB1;NUDT4	8	35
14	EFO_0008375	0.7404298423834798	1.0716389311616223	0.172	0.24548476963636737	1.0	14.05	PRRX1;FOXO3;RAD51B;INVS;SORL1;ARHGAP32;ELP4;DENND1A;FAT1;LHFPL2	10	42
14	EFO_0009924	0.7377549184379978	1.0719727283158165	0.172	0.24573464881251658	1.0	16.95	RASGRP1;DGKB;LPP;HMGA2;DNAH7;TLE1;GPC5;TCF7L2;FBXW7	9	40
14	EFO_0000516	0.7395886262829324	1.0721935398065319	0.174	0.24639233140209044	1.0	12.64	IKZF2;ABCA1;THSD7A;LPP;ANGPT1;FERMT2;PARD3B;SEMA3C;BBS9;JAKMIP2	10	41
14	EFO_0007878	0.7420126838146246	1.0670328946789178	0.216	0.26141335719179026	1.0	21.81	SEMA6D;AUTS2;FOXP1;BCL11B;TSHZ2;SORL1;NRXN3;TRIM66;PHLPP2;INPP4B;GBE1;ACSS3;RPS6KA5	13	35
14	EFO_0004536	0.7228379750736669	1.064865220699921	0.142	0.2699956743034465	1.0	16.02	ARL15;RORA;STON1;SOX5;RBPMS;CSF1;FGFR2;ELL2;MARK1;STAG1;C9;TLE4;TCF7L1;MAP3K5;NREP;TCF7L2;CCND3;HSP90B1	18	74
14	EFO_0007997	0.7293310407808108	1.063151304702289	0.197	0.2768336208390704	1.0	15.48	ZNF516;IRS1;LPP;TRPS1;BAZ2B;ZBTB16;PLAGL1;PAN3;DACH1;TCF7L2;FOXO1;CCND3	12	50
14	EFO_0004741	0.7246681086562367	1.0627267632971356	0.162	0.27700925277868754	1.0	23.45	DCDC2;RORA;FUT8;LPP;BAMBI;RBPMS;CDC14A;ZSWIM6;ADK;TCF7L1;TBX3;PITPNC1;DACH1;ADGRV1;MPPED2;PLCB1;SUSD1;ZNF704;PDE10A;RNF145;CPS1	21	60
14	EFO_0004541	0.7105415396340486	1.0612988631595361	0.089	0.2820425875466747	1.0	16.77	CDH1;ARL15;ABCG2;ZFPM2;DGKB;LPP;SKIDA1;TRPS1;ZEB2;CDC14A;FOXN3;ARHGAP42;GLI2;PTEN;ATP11A;ABCC6;GAB2;CERS6;TLE1;NEXN;PLPP1;CMIP;L3MBTL3;TCF7L2;SMG6;IL6ST;FBXO34	27	136
