program_name	term	pval	adj_pval	enrichment	Combined Score	genes	overlap_numerator	overlap_denominator
12	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	0.5918845623808826	0.7890235049635239	1.2551013880892983	0.6582299644991898	TUBA1A;SDCCAG8	2	69
12	Nicotinate Metabolism R-HSA-196807	0.594034937644952	0.7890235049635239	1.66713693180215	0.8682734950864817	NT5E	1	31
12	Cargo Concentration In ER R-HSA-5694530	0.6056888621931732	0.7996054848144784	1.6140480288500942	0.8092656906574859	SEC24D	1	32
12	Diseases Of Programmed Cell Death R-HSA-9645723	0.6075163511061726	0.7996054848144784	1.2187348566742462	0.6073884329399333	JUN;FOXO3	2	71
12	Phase 0 - Rapid Depolarisation R-HSA-5576892	0.6056888621931732	0.7996054848144784	1.6140480288500942	0.8092656906574859	SCN3B	1	32
12	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	0.6075163511061726	0.7996054848144784	1.2187348566742462	0.6073884329399333	LPL;LDLR	2	71
12	RAF Activation R-HSA-5673000	0.6056888621931732	0.7996054848144784	1.6140480288500942	0.8092656906574859	MAP2K1	1	32
12	trans-Golgi Network Vesicle Budding R-HSA-199992	0.6075163511061726	0.7996054848144784	1.2187348566742462	0.6073884329399333	HSPA8;AP1B1	2	71
12	AURKA Activation By TPX2 R-HSA-8854518	0.6151605961599522	0.8035900315608713	1.2013253469542744	0.583690244817138	TUBA1A;SDCCAG8	2	72
12	CaM Pathway R-HSA-111997	0.6170093575662782	0.8035900315608713	1.5642261353104727	0.7553195773338023	PDE1C	1	33
12	Oncogene Induced Senescence R-HSA-2559585	0.6170093575662782	0.8035900315608713	1.5642261353104727	0.7553195773338023	ETS1	1	33
12	Plasma Lipoprotein Remodeling R-HSA-8963899	0.6170093575662782	0.8035900315608713	1.5642261353104727	0.7553195773338023	LPL	1	33
12	Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568	0.6170093575662782	0.8035900315608713	1.5642261353104727	0.7553195773338023	RAD51B	1	33
12	Signaling By WNT In Cancer R-HSA-4791275	0.6170093575662782	0.8035900315608713	1.5642261353104727	0.7553195773338023	FZD4	1	33
12	Striated Muscle Contraction R-HSA-390522	0.6170093575662782	0.8035900315608713	1.5642261353104727	0.7553195773338023	VIM	1	33
12	Cilium Assembly R-HSA-5617833	0.6193909534683839	0.8054859932996921	1.0255962769051774	0.49127971002387755	SCLT1;TUBA1A;SDCCAG8;EXOC6;CEP83	5	186
12	Resolution Of D-Loop Structures R-HSA-5693537	0.6280059315128209	0.8154703886808272	1.5173786831762015	0.7058931631184613	RAD51B	1	34
12	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	0.630106637233542	0.8169787993937131	1.1679471145256388	0.5394353054797514	VAV3;KALRN	2	74
12	Ca-dependent Events R-HSA-111996	0.6386878215789122	0.8207657382180998	1.473247025368555	0.6605148142671453	PDE1C	1	35
12	Macroautophagy R-HSA-1632852	0.6381784616024442	0.8207657382180998	1.0626403773966162	0.4772714452469439	ATG4A;HSPA8;PRKN	3	114
12	Nuclear Envelope (NE) Reassembly R-HSA-2995410	0.6374090212625164	0.8207657382180998	1.1519391867282318	0.5187685830332444	TUBA1A;TUBB6	2	75
12	Plasma Lipoprotein Clearance R-HSA-8964043	0.6386878215789122	0.8207657382180998	1.473247025368555	0.6605148142671453	LDLR	1	35
12	Regulation Of TNFR1 Signaling R-HSA-5357905	0.6386878215789122	0.8207657382180998	1.473247025368555	0.6605148142671453	CFLAR	1	35
12	Vpr-mediated Nuclear Import Of PICs R-HSA-180910	0.6386878215789122	0.8207657382180998	1.473247025368555	0.6605148142671453	SGIP1	1	35
12	Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	0.6490640027612409	0.824358660441284	1.4316016581416209	0.6187725229855133	CCND1	1	36
12	HIV Infection R-HSA-162906	0.64450304254232	0.824358660441284	0.9834663469638023	0.43201290323113245	DOCK2;AP1B1;SGIP1;ELMO1;FYN;PACS1	6	229
12	HSF1-dependent Transactivation R-HSA-3371571	0.6490640027612409	0.824358660441284	1.4316016581416209	0.6187725229855133	HSPA8	1	36
12	Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	0.6490640027612409	0.824358660441284	1.4316016581416209	0.6187725229855133	NEK7	1	36
12	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	0.6490640027612409	0.824358660441284	1.4316016581416209	0.6187725229855133	BTK	1	36
12	RHOH GTPase Cycle R-HSA-9013407	0.6490640027612409	0.824358660441284	1.4316016581416209	0.6187725229855133	ZAP70	1	36
12	Regulation Of TP53 Degradation R-HSA-6804757	0.6490640027612409	0.824358660441284	1.4316016581416209	0.6187725229855133	AKT3	1	36
12	SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214	0.6445981662365616	0.824358660441284	1.1363610019589434	0.4990081095373187	SCMH1;HDAC7	2	76
12	Early SARS-CoV-2 Infection Events R-HSA-9772572	0.6591431949440754	0.8322998252559443	1.3922382288449295	0.5803050489624212	NRP1	1	37
12	RHOV GTPase Cycle R-HSA-9013424	0.6591431949440754	0.8322998252559443	1.3922382288449295	0.5803050489624212	EPHA2	1	37
12	Regulation Of TP53 Expression And Degradation R-HSA-6806003	0.6591431949440754	0.8322998252559443	1.3922382288449295	0.5803050489624212	AKT3	1	37
12	Triglyceride Metabolism R-HSA-8979227	0.6591431949440754	0.8322998252559443	1.3922382288449295	0.5803050489624212	LPIN1	1	37
12	Apoptotic Cleavage Of Cellular Proteins R-HSA-111465	0.6689338701263153	0.8361673376578941	1.354974182444062	0.5447945678784505	VIM	1	38
12	Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	0.6689338701263153	0.8361673376578941	1.354974182444062	0.5447945678784505	FBXW7	1	38
12	Diseases Of Mitotic Cell Cycle R-HSA-9675126	0.6689338701263153	0.8361673376578941	1.354974182444062	0.5447945678784505	CCND1	1	38
12	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	0.6689338701263153	0.8361673376578941	1.354974182444062	0.5447945678784505	HSPA8	1	38
12	Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	0.6689338701263153	0.8361673376578941	1.354974182444062	0.5447945678784505	SGIP1	1	38
12	RHO GTPases Activate Formins R-HSA-5663220	0.6668617550997324	0.8361673376578941	1.0165128197499276	0.41186305902891795	FMNL3;DAAM1;DIAPH3	3	119
12	Signaling By TGFB Family Members R-HSA-9006936	0.6668617550997324	0.8361673376578941	1.0165128197499276	0.41186305902891795	ACVRL1;TGFBR2;BMPR2	3	119
12	Centrosome Maturation R-HSA-380287	0.678864204714434	0.8389372984397124	1.0643486384027983	0.4122585905727885	TUBA1A;SDCCAG8	2	81
12	Elastic Fibre Formation R-HSA-1566948	0.6784442594445032	0.8389372984397124	1.3196459306614212	0.5119605392856138	FBN2	1	39
12	NGF-stimulated Transcription R-HSA-9031628	0.6784442594445032	0.8389372984397124	1.3196459306614212	0.5119605392856138	VGF	1	39
12	Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	0.6722328527560744	0.8389372984397124	1.0780172271542194	0.4281350715032668	TUBA1A;SDCCAG8	2	80
12	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	0.678864204714434	0.8389372984397124	1.0643486384027983	0.4122585905727885	HSPA5;HSPA8	2	81
12	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	0.6778626920341779	0.8389372984397124	0.9991517305428194	0.3884807145773378	HLA-E;JAK1;SEC24D	3	121
12	Signaling By FGFR3 R-HSA-5654741	0.6784442594445032	0.8389372984397124	1.3196459306614212	0.5119605392856138	SHC1	1	39
12	Transcriptional Regulation By VENTX R-HSA-8853884	0.6784442594445032	0.8389372984397124	1.3196459306614212	0.5119605392856138	CCND1	1	39
12	Collagen Degradation R-HSA-1442490	0.6876823599975341	0.8426530326730348	1.2861064511209395	0.4815545668545886	MMP14	1	40
12	Cyclin E Associated Events During G1/S Transition R-HSA-69202	0.6853860805267776	0.8426530326730348	1.051019641918493	0.3970468203664349	AKT3;CCND1	2	82
12	PI Metabolism R-HSA-1483255	0.6853860805267776	0.8426530326730348	1.051019641918493	0.3970468203664349	GDPD5;PIP4K2A	2	82
12	Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	0.6876823599975341	0.8426530326730348	1.2861064511209395	0.4815545668545886	RAD51B	1	40
12	Rab Regulation Of Trafficking R-HSA-9007101	0.6832619433222291	0.8426530326730348	0.9906891075611118	0.3773306696236022	AKT3;DENND1A;RAB31	3	122
12	Signaling By FGFR4 R-HSA-5654743	0.6876823599975341	0.8426530326730348	1.2861064511209395	0.4815545668545886	SHC1	1	40
12	Transcriptional Regulation By TP53 R-HSA-3700989	0.689291862285808	0.8434372998433938	0.9278203962450213	0.3452331504410315	PLAGL1;AKT3;CASP10;TNFRSF10D;TNFRSF10B;JUN;BTG2;PIP4K2A;TNFRSF10C	9	354
12	Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	0.6966559414786477	0.8476792574635293	1.2542232421750494	0.45335607066628425	RAD51B	1	41
12	Negative Regulation Of MAPK Pathway R-HSA-5675221	0.6966559414786477	0.8476792574635293	1.2542232421750494	0.45335607066628425	MAP2K1	1	41
12	Non-integrin membrane-ECM Interactions R-HSA-3000171	0.6966559414786477	0.8476792574635293	1.2542232421750494	0.45335607066628425	ITGA6	1	41
12	Signaling By Retinoic Acid R-HSA-5362517	0.6966559414786477	0.8476792574635293	1.2542232421750494	0.45335607066628425	ALDH1A3	1	41
12	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	0.6981046907625779	0.8482556996696128	1.0253310305123777	0.36848982351646314	AKT3;CCND1	2	84
12	Activation Of GABAB Receptors R-HSA-991365	0.7053725526201221	0.8523251677493142	1.2238765734193227	0.42716862743520184	GNAI1	1	42
12	Kinesins R-HSA-983189	0.7053725526201221	0.8523251677493142	1.2238765734193227	0.42716862743520184	KIF5C	1	42
12	RND1 GTPase Cycle R-HSA-9696273	0.7053725526201221	0.8523251677493142	1.2238765734193227	0.42716862743520184	EPHA2	1	42
12	RND3 GTPase Cycle R-HSA-9696264	0.7053725526201221	0.8523251677493142	1.2238765734193227	0.42716862743520184	EPHA2	1	42
12	Autophagy R-HSA-9612973	0.7142473943594644	0.8546566083827366	0.9427454825412389	0.317258258744209	ATG4A;HSPA8;PRKN	3	128
12	Glycerophospholipid Biosynthesis R-HSA-1483206	0.709250181094544	0.8546566083827366	0.9504151789132266	0.3265122359120429	SELENOI;PITPNM2;LPIN1	3	127
12	Homologous DNA Pairing And Strand Exchange R-HSA-5693579	0.7138395274559451	0.8546566083827366	1.1949579831932773	0.4028168628280063	RAD51B	1	43
12	Phospholipid Metabolism R-HSA-1483257	0.7151609320719912	0.8546566083827366	0.9126456299231168	0.30596233173099036	GDPD5;PITPNM2;LPIN1;SELENOI;PIP4K2A	5	208
12	RND2 GTPase Cycle R-HSA-9696270	0.7138395274559451	0.8546566083827366	1.1949579831932773	0.4028168628280063	EPHA2	1	43
12	SUMOylation Of Transcription Cofactors R-HSA-3899300	0.7138395274559451	0.8546566083827366	1.1949579831932773	0.4028168628280063	SCMH1	1	43
12	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	0.7138395274559451	0.8546566083827366	1.1949579831932773	0.4028168628280063	SLC16A2	1	43
12	Voltage Gated Potassium Channels R-HSA-1296072	0.7138395274559451	0.8546566083827366	1.1949579831932773	0.4028168628280063	KCNH7	1	43
12	Aspirin ADME R-HSA-9749641	0.7220639914075819	0.8549278204400688	1.1673689833224523	0.38014380225999744	GLYATL2	1	44
12	PI3K Cascade R-HSA-109704	0.7220639914075819	0.8549278204400688	1.1673689833224523	0.38014380225999744	GAB2	1	44
12	Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942	0.7163831501905568	0.8549278204400688	0.9890515003686533	0.32988836520443576	TUBA1A;SDCCAG8	2	87
12	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	0.7222666069235064	0.8549278204400688	0.9775175456986832	0.31804603396973585	HSPA8;ZFP36L1	2	88
12	Signaling By ROBO Receptors R-HSA-376176	0.7190803432573185	0.8549278204400688	0.9080889412306865	0.29947155471195	LDB2;NRP1;SRGAP1;ROBO1;COL4A5	5	209
12	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	0.7220639914075819	0.8549278204400688	1.1673689833224523	0.38014380225999744	TGFBR2	1	44
12	TNF Signaling R-HSA-75893	0.7220639914075819	0.8549278204400688	1.1673689833224523	0.38014380225999744	CFLAR	1	44
12	Activation Of HOX Genes During Differentiation R-HSA-5619507	0.7393032411503198	0.8739046464684487	0.9444621337115621	0.28527205076567186	JUN;MEIS1	2	91
12	Class B/2 (Secretin Family Receptors) R-HSA-373080	0.7447811291107705	0.8751079519956954	0.9339306672773595	0.27519657752280247	CALCRL;FZD4	2	92
12	G Alpha (Z) Signaling Events R-HSA-418597	0.7453505660101267	0.8751079519956954	1.0917217256121259	0.3208576842492049	GNAI1	1	47
12	IRS-mediated Signaling R-HSA-112399	0.7453505660101267	0.8751079519956954	1.0917217256121259	0.3208576842492049	GAB2	1	47
12	Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125	0.7447811291107705	0.8751079519956954	0.9339306672773595	0.27519657752280247	ULBP2;CPM	2	92
12	SUMOylation Of RNA Binding Proteins R-HSA-4570464	0.7453505660101267	0.8751079519956954	1.0917217256121259	0.3208576842492049	SCMH1	1	47
12	Retrograde Transport At Trans-Golgi-Network R-HSA-6811440	0.752672271897989	0.8825133107159709	1.0686294048373948	0.3036247312461342	VTI1A	1	48
12	Drug ADME R-HSA-9748784	0.7606274752048623	0.8858713566642974	0.9036879000304785	0.24725945705036062	VAV3;GLYATL2	2	95
12	Metabolism Of Nucleotides R-HSA-15869	0.7606274752048623	0.8858713566642974	0.9036879000304785	0.24725945705036062	ENTPD1;NT5E	2	95
12	P75 NTR Receptor-Mediated Signaling R-HSA-193704	0.7606274752048623	0.8858713566642974	0.9036879000304785	0.24725945705036062	VAV3;KALRN	2	95
12	RMTs Methylate Histone Arginines R-HSA-3214858	0.7597841660558631	0.8858713566642974	1.0464893447131678	0.2874924716672488	CCND1	1	49
12	Signaling By FGFR1 R-HSA-5654736	0.7597841660558631	0.8858713566642974	1.0464893447131678	0.2874924716672488	SHC1	1	49
12	Cargo Trafficking To Periciliary Membrane R-HSA-5620920	0.7666922407349562	0.8893629992525492	1.0252438324727482	0.27237633295561725	EXOC6	1	50
12	Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	0.7666922407349562	0.8893629992525492	1.0252438324727482	0.27237633295561725	CHSY3	1	50
12	Neurotransmitter Release Cycle R-HSA-112310	0.7666922407349562	0.8893629992525492	1.0252438324727482	0.27237633295561725	HSPA8	1	50
12	Diseases Of DNA Repair R-HSA-9675135	0.7734023176222983	0.8912053196442378	1.0048397266576916	0.25819949948068677	RAD51B	1	51
12	IRS-related Events Triggered By IGF1R R-HSA-2428928	0.7734023176222983	0.8912053196442378	1.0048397266576916	0.25819949948068677	GAB2	1	51
12	Potential Therapeutics For SARS R-HSA-9679191	0.7707138309366128	0.8912053196442378	0.8845816491694473	0.2303787997579025	BTK;JAK1	2	97
12	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	0.7734023176222983	0.8912053196442378	1.0048397266576916	0.25819949948068677	PIP4K2A	1	51
12	Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	0.7734023176222983	0.8912053196442378	1.0048397266576916	0.25819949948068677	CCND1	1	51
12	Visual Phototransduction R-HSA-2187338	0.7756171817462227	0.8925753282000183	0.8753255120942844	0.22241688902485787	LPL;LDLR	2	98
12	Apoptotic Execution Phase R-HSA-75153	0.7799200526793223	0.8933857259648067	0.9852280133014721	0.24489207906645374	VIM	1	52
12	CLEC7A (Dectin-1) Signaling R-HSA-5607764	0.780428910038222	0.8933857259648067	0.8662592444975865	0.21475573763760322	ITPR2;ITPR1	2	99
12	Cellular Response To Heat Stress R-HSA-3371556	0.780428910038222	0.8933857259648067	0.8662592444975865	0.21475573763760322	HSPA5;HSPA8	2	99
12	Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	0.7799200526793223	0.8933857259648067	0.9852280133014721	0.24489207906645374	MEF2C	1	52
12	KEAP1-NFE2L2 Pathway R-HSA-9755511	0.7851502223373168	0.8965115577116298	0.8573770635525981	0.20738254715901988	AKT3;FBXL17	2	100
12	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	0.7862509408436478	0.8965115577116298	0.9663634128350135	0.23239037227377526	FBXW7	1	53
12	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	0.7862509408436478	0.8965115577116298	0.9663634128350135	0.23239037227377526	BCL2	1	53
12	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	0.7924003205979238	0.8988113154109435	0.9482040310775813	0.2206362301668791	HSPA8	1	54
12	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	0.7924003205979238	0.8988113154109435	0.9482040310775813	0.2206362301668791	FBXL7	1	54
12	Neutrophil Degranulation R-HSA-6798695	0.7906530919100742	0.8988113154109435	0.8442048254970145	0.1983003167901932	DOCK2;QPCT;CEACAM1;SLC2A3;ATP11A;RAP1A;HSPA8;RAB31;EGFL7;ATP8B4;CEACAM21	11	468
12	Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	0.7924003205979238	0.8988113154109435	0.9482040310775813	0.2206362301668791	LDLR	1	54
12	Potassium Channels R-HSA-1296071	0.7943264547117281	0.8998229369781295	0.8401429811220237	0.19345195311258212	KCNH7;HCN1	2	102
12	Mitotic G1 Phase And G1/S Transition R-HSA-453279	0.7969940787897604	0.9016708043525248	0.8171906952198761	0.18542713045364118	LYN;CCND1;AKT3	3	147
12	Chemokine Receptors Bind Chemokines R-HSA-380108	0.8041751530443821	0.9041007929567751	0.913848443968926	0.1991624680307812	CCL5	1	56
12	Deadenylation-dependent mRNA Decay R-HSA-429914	0.8041751530443821	0.9041007929567751	0.913848443968926	0.1991624680307812	PAN3	1	56
12	Organelle Biogenesis And Maintenance R-HSA-1852241	0.8043379468374069	0.9041007929567751	0.8117159298044963	0.17673958993752503	SCLT1;TUBA1A;SDCCAG8;EXOC6;MEF2C;CEP83	6	275
12	Phase I - Functionalization Of Compounds R-HSA-211945	0.8031556314621868	0.9041007929567751	0.8235814482497157	0.18053463016010088	CYP51A1;PTGS1	2	104
12	Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	0.8031556314621868	0.9041007929567751	0.8235814482497157	0.18053463016010088	SLC9A9;SLC20A1	2	104
12	SUMOylation Of Chromatin Organization Proteins R-HSA-4551638	0.8098105397595804	0.9079061463799419	0.8975827456475713	0.18934953238991292	SCMH1	1	57
12	tRNA Processing In Nucleus R-HSA-6784531	0.8098105397595804	0.9079061463799419	0.8975827456475713	0.18934953238991292	COLEC12	1	57
12	mRNA 3-End Processing R-HSA-72187	0.8152842943763305	0.912866584436818	0.88188281074609	0.1800966958147864	COLEC12	1	58
12	Arachidonic Acid Metabolism R-HSA-2142753	0.8206010372384956	0.9129448879763316	0.8667196257557703	0.1713662746223926	PTGS1	1	59
12	B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	0.8206010372384956	0.9129448879763316	0.8667196257557703	0.1713662746223926	MYO1E	1	59
12	GABA Receptor Activation R-HSA-977443	0.8206010372384956	0.9129448879763316	0.8667196257557703	0.1713662746223926	GNAI1	1	59
12	SARS-CoV-2-host Interactions R-HSA-9705683	0.8171654619487682	0.9129448879763316	0.787527950310559	0.15901266719757526	HLA-E;JAK1;SEC24D;AKT3	4	196
12	SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	0.8206010372384956	0.9129448879763316	0.8667196257557703	0.1713662746223926	CCND1	1	59
12	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	0.8257652570588139	0.9140149791872367	0.8520661276558816	0.1631235768014098	TCF7L1	1	60
12	Meiotic Synapsis R-HSA-1221632	0.8257652570588139	0.9140149791872367	0.8520661276558816	0.1631235768014098	SYNE1	1	60
12	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	0.8257652570588139	0.9140149791872367	0.8520661276558816	0.1631235768014098	CNKSR3	1	60
12	TCF Dependent Signaling In Response To WNT R-HSA-201681	0.8232429057779761	0.9140149791872367	0.7792690287247122	0.15157092375848516	TCF7L1;FZD4;SOX7;SOST	4	198
12	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	0.8307813146563492	0.917233177349015	0.8378970427163198	0.15533662506392337	HMGA2	1	61
12	DNA Double Strand Break Response R-HSA-5693606	0.8307813146563492	0.917233177349015	0.8378970427163198	0.15533662506392337	CNKSR3	1	61
12	Asymmetric Localization Of PCP Proteins R-HSA-4608870	0.8356534465881787	0.9179526496612569	0.824188741026825	0.14797590928597126	FZD4	1	62
12	Mitotic Prophase R-HSA-68875	0.8351974795339278	0.9179526496612569	0.7633304417821334	0.13746595007439108	NEK7;LPIN1	2	112
12	RAB Geranylgeranylation R-HSA-8873719	0.8356534465881787	0.9179526496612569	0.824188741026825	0.14797590928597126	RAB31	1	62
12	TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	0.8356534465881787	0.9179526496612569	0.824188741026825	0.14797590928597126	JUN	1	62
12	Transmission Across Chemical Synapses R-HSA-112315	0.8378954768678135	0.9192548106872607	0.766020255890504	0.13547980981002294	GRIN3A;GNAI1;GRIK3;CACNA2D1;HSPA8	5	246
12	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	0.8403857686783074	0.9208257163099842	0.8109191049913942	0.14101416482157295	IFI16	1	63
12	Interleukin-1 Signaling R-HSA-9020702	0.8424378700448598	0.9219131408038088	0.749606601420073	0.12852407287477197	PELI2;MAP2K1	2	114
12	Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	0.8494468634412582	0.9284155417008726	0.7856142176680142	0.12818858565167104	CYP51A1	1	65
12	COPII-mediated Vesicle Transport R-HSA-204005	0.8537832944754653	0.9319842737687012	0.7735412752427376	0.12227975787153238	SEC24D	1	66
12	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	0.8579952387743803	0.9342376191911275	0.7618314288302512	0.11667960947845263	RAD51B	1	67
12	RNA Polymerase II Transcription Termination R-HSA-73856	0.8579952387743803	0.9342376191911275	0.7618314288302512	0.11667960947845263	COLEC12	1	67
12	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	0.8615183227263505	0.9369011759649062	0.7163612227589513	0.10678005515279178	LDB2;ROBO1;COL4A5	3	167
12	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	0.864214685270985	0.9386601450508826	0.7119594527376208	0.10389913543048392	SCMH1;HDAC7;RORA	3	168
12	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	0.8781336614121128	0.9502192604832564	0.7231472526451224	0.09397765916664204	FBXL7;PRKN;NEDD4;FBXW7;RNF130;KLHL3	6	307
12	Regulation Of RUNX2 Expression And Activity R-HSA-8939902	0.8773088239139246	0.9502192604832564	0.7081954190387926	0.09270009761132339	FBXW7	1	72
12	Signaling By FGFR2 R-HSA-5654738	0.8773088239139246	0.9502192604832564	0.7081954190387926	0.09270009761132339	SHC1	1	72
12	SUMOylation R-HSA-2990846	0.8794454340487294	0.9504565560526641	0.6866268171046581	0.08820666177911754	SCMH1;HDAC7;RORA	3	174
12	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	0.8842799627110106	0.9509562021737691	0.6887842916856932	0.08470777122994892	GRIN3A	1	74
12	Ion Channel Transport R-HSA-983712	0.8818315016132655	0.9509562021737691	0.6825760430010298	0.0858368605262135	RYR3;ATP8B4;ATP11A	3	175
12	Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	0.8842799627110106	0.9509562021737691	0.6887842916856932	0.08470777122994892	MYO1E	1	74
12	RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505	0.8842799627110106	0.9509562021737691	0.6887842916856932	0.08470777122994892	NABP1	1	74
12	G1/S Transition R-HSA-69206	0.8881697019576055	0.9539600502507615	0.6604016390666803	0.07831864733086627	AKT3;CCND1	2	129
12	ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821	0.8932441301126824	0.9567770603350918	0.6500690179446657	0.07338977156894766	CALCRL;GNAI1	2	131
12	COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434	0.8970601078386106	0.9567770603350918	0.6529676308922325	0.07093344694845079	KIF5C	1	78
12	FCERI Mediated NF-kB Activation R-HSA-2871837	0.8970601078386106	0.9567770603350918	0.6529676308922325	0.07093344694845079	LYN	1	78
12	G2/M Transition R-HSA-69275	0.8973908979694654	0.9567770603350918	0.6554843755280169	0.07096518224528849	TUBA1A;SDCCAG8;FBXL7	3	182
12	Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442	0.8952865917613184	0.9567770603350918	0.6592245216977606	0.0729177457473678	VTI1A;KIF5C;MAN1A1	3	181
12	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	0.8973908979694654	0.9567770603350918	0.6554843755280169	0.07096518224528849	GNAI1;GRIN3A;GRIK3	3	182
12	Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372	0.9000289392180916	0.9584151494733656	0.6445837946873938	0.06789295493614622	RASGRP3	1	79
12	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	0.905713036849296	0.9586013893660432	0.6284410044793193	0.06223624684406202	CASP10	1	81
12	Mitotic G2-G2/M Phases R-HSA-453274	0.9014861203541704	0.9586013893660432	0.6481277243842235	0.06721773631814713	TUBA1A;SDCCAG8;FBXL7	3	184
12	Mitotic Prometaphase R-HSA-68877	0.9054338447071915	0.9586013893660432	0.6409314362081423	0.063670810653723	TUBA1A;SDCCAG8;NEK7	3	186
12	Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	0.905713036849296	0.9586013893660432	0.6284410044793193	0.06223624684406202	JUN	1	81
12	TP53 Regulates Metabolic Genes R-HSA-5628897	0.905713036849296	0.9586013893660432	0.6284410044793193	0.06223624684406202	AKT3	1	81
12	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	0.9136409060496725	0.9646451313873969	0.6056767703835015	0.05470331256034104	TCF7L1	1	84
12	Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	0.9136409060496725	0.9646451313873969	0.6056767703835015	0.05470331256034104	LPL	1	84
12	Signaling By FGFR R-HSA-190236	0.9185534613256577	0.9686563773979663	0.5913881088262826	0.050241477903657704	SHC1	1	86
12	Meiosis R-HSA-1500620	0.9231874705288754	0.9723645270703651	0.5777526432259651	0.0461756985660819	SYNE1	1	88
12	Mitochondrial Biogenesis R-HSA-1592230	0.9254049750999167	0.9735215578439268	0.5711660200122524	0.044278975359372745	MEF2C	1	89
12	DNA Double-Strand Break Repair R-HSA-5693532	0.9301844123277598	0.9738392764442251	0.5696847281988232	0.04122946222692141	RAD51B;CNKSR3	2	149
12	HCMV Late Events R-HSA-9610379	0.9296504031415623	0.9738392764442251	0.5584294557868411	0.04073557152325951	PCSK1	1	91
12	SLC-mediated Transmembrane Transport R-HSA-425407	0.9271204548264603	0.9738392764442251	0.6193054191590036	0.04686394428369389	SLC2A3;SLC9A9;SLC20A1;SLC16A2	4	247
